,name,description,longitude,latitude,category,country
391,wakupati narayan,wakupati narayan temple suited at Bhaktapur suryamadi tole nearby dattatrya temple,85.4370865412056,27.6733863808043, Religious Site,Nepal
392,kushma Bungee ,jump,83.6746210791171,28.2234020036306, Tourist Attraction,Nepal
393,Gadhimai Temple,"Gadhimai temple is the temple of the goddess Gadhimai Devi located in Bariyarpur of Bara district. It lies in the southern part of the Kathmandu valley at about 160 km and 7 km east of the headquarter of Bara district in Kalaiya city near the Indian border, close to Bihar. The main shrine of the temple contains the scripture of the Goddess Kali known as the Goddess of Power. There are two small brightly painted temples under the banyan and peepal trees spreading their huge branches. The main temple is built in pagoda style with the gajur( pinnacle) on top. The temple is in the plain land of the Terai region . The main pujari (priest) of the temple are from Tharu community.Every shrine and temple of Nepal is surrounded by ancient myths, stories , religious values and legends. This temple s history is also about 250 years old when a simple and benevolent resident of the same village Bhagwan Chaudhary house was robbed ,the thieves were caught by the villagers and were killed on the spot. Bhagwan Chaudhary took the blame on his head to save his fellow villagers from the conviction. He was sent to the jail. The Goddess kept appearing in his dream demanding him to take her to the crime scene. She freed him from the prison and took him to the village where now there is an actual shrine of the Goddess. In return Goddess asked him to sacrifice 5 humans in every five year. Bhagwan Chaudhary being the kind man offered his own life being unable to perform human sacrifice. Instead he pleaded with the goddess to offer Pancha bali (a quintuple sacrifice) every five years. Therefore the World s biggest sacrifice was started in a temple.The temple is the holy and sacred place of the goddess Kali. The main festival celebrated in this temple is Dashain and the Gadhimai mela which is held every five years. The temple is quite packed with the pilgrims from the neighbouring country India. People believed that if the sacrifice is made here to the Goddess they are blessed with their wishes and good fortune. It is estimated that around 50000 animals are sacrificed during the Gadhimai mela. The mela is celebrated for around 1 month from the first week of November to the first week of December. Around 4 million people come to offer their devotions and pray during this period.We can visit this holy place with great cultural value by public transportation. We have to get the ticket to Bara from bus counters to get there or we can reserve the Scorpio to reach there.",85.0472847931087,26.9934069368576, Religious Site,Nepal
394,Thupten Monastery ,"Thupten Choling Monastery is the well-known lama Trulsik Rinpoche fled from Rongbuk Gompa in Tibet to the Khumbu region during the Chinese invasion of Tibet in 1959, followed by a significant group of followers, including anis (nuns) and monks. He spent several years residing at Chiwong and other monasteries while aspiring to return to Tibet. Finally, in 1968, Rinpoche constructed Thupten Choling on donated property close to Junbesi. The monastery needed to be carefully constructed because it started to fall apart in the 1990s. After everything, he saw the location as a temporary retreat and continued to assume that he and his followers would be able to return to the homeland. However, when Chinese dominance over Tibet grew stronger and Buddhist leaders were forbidden from leaving, Rinpoche decided to establish a permanent residence at Thupten Choling in 2001.
The demolition of the ancient structures and ceremonial preparation for the new foundation marked the beginning of Thupten Choling's reconstruction. The friends of Trulsik Rinpoche provided generous financial support from Switzerland to help construct the new monastery, which Michael Schmitz planned. Mr. Schmitz and Helen Cawley, including the architecture, supply chains, and medical services, have overseen all aspects of the project. The rebuilding of the Thupten Choling monastery officially began in the year 2001.
Currently, several hundred Buddhist nuns and monks (80% of them being Tibetan refugees) live in the Thupten Choling monastery. As dozens of newcomers join the monasteries community each year, the population of the monastery only flourishes day by day.
However, the massive earthquake in April 2015 wrecked the beautiful infrastructure. This disaster caused severe damage to the ancient structures. During the rainy seasons, the monastery residents were compelled to live in tents because some of the walls had cracks in them.
The monks had requested financial assistance from Western organizations. The monastery has recently undergone a lot of necessary repairs and modernization, using solar energy for power consumption, electric cooktops for using it in the kitchen, etc.",86.5492821112275,27.6061600721939, Religious Site,Nepal
395,Bhadrakali Temple,"
Bhadrakali Temple in Kathmandu
Bhadrakali is one of the powerful goddess of Nepal. Located near the Sahid Gate at the eastern side of Tudikhel is the temple of Bhadrakali. Also known as Shree Lumadhi Bhadrakali, the temple is considered as one of the most renowned  Shaktipith  of Nepal. A form of Goddess Kali, Bhadrakali in Sanskrit means  blessed, auspicious, beautiful and prosperous  and she is also known as  Gentle Kali . Another mane for the goddess is Lazzapith.The ancient writings in the Vayu Purana and Mahabharat explain the creation of Bhdrakali by Devi s wrath when Daksha insulted Lord Shiva during the great Ashvamedha Yagya (Horse Sacrifice). Tantra Rahasya mentions her rising from the north face of Lord Shiva, (Uttaramnaya Amnayas) which is blue in color and has three eyes.

She is often believed to take on a terrible aspect that is represented with three eyes and four, twelve or eighteen hands carrying a number of weapons with flames flowing from her head and a small tusk sticking out from her mouth.

According to the myths, a farmer used to plough some nearby land and kept his food (bread) on the side. The bread used to turn into gold so the temple got its name as Lumarhi/Lumdi Devi s temple as Lumdi in Newari means  golden bread .
It was built in the year 1817 and was previously known as  Mudule Thumpko . The temple is believed to be built after Goddess Bhadrakali told the priest to dig the hill where they found the statue of the goddess. Since then, the temple lies there and is protected by Nepal Army. It overlooks the Singha Durbar, Prime Ministerial office, on the eastern side.

According to another legend, a tantric practitioner named Saswat Bajra went to Kamaru Kamachya in India and worshipped Shri Bhadrakali. The goddess was happy with him and came to Nepal with him in a holy water pot (a Kalash). He went to run some errands hanging it on a tree at Jamal on the northern side of Rani Pokhari. But Kalika took the form of a small girl and walked away. A farmer met her on his way to the field and questioned her but she fell asleep at the same spot and he went away. He could not find her when he returned but saw Kalika s incarnation instead. Then, Saswat Bajra also saw the goddess and the place was established as the temple of Bhadrakali.

King Ratna Malla started the Astamatrika and Bhadrakali dance together which takes place every twelve years. Also on April 10th, there is a Bhairav Bhadrakali Jatra every year. People come to the temple with the hope of getting their wishes fulfilled. Often marriage ceremonies take place here and also the families sometimes use it as the picnic spot. Maximum number of devotees throngs to temple during Dashain and Ghode Jatra.

Amidst the chaos of the center of the Kathmandu city, one can definitely experience peace of mind at the courtyard of Bhadrakali temple.",85.3168548457325,27.6992766284371, Religious Site,Nepal
396,Kasthamandapa,"This architectural marvel of Nepal, locally known as Maru Sattal, built in pagoda-style architecture and believed to be made out of a single tree, collapsed during the 2015 earthquake. The initial attempts at its reconstruction were put off due to protests from public and conservationists demanding originality. The rebuilding has now kicked off and will certainly be completed by 2021.

It is believed that Kathmandu got its name from Kasthamandapa, which may have been built in the 7th century, the oldest temple built in the Lichhavi period - proving its historical significance",85.3058889694512,27.7039101134021, Historical Ruins,Nepal
397,Dahare Deurali,"It is one of the greatest religious temple of Parbat district of Nepal.It is presumed that devi vagwati one had lived in this place and did Puja and meditation.Dahare deurali is at 2266 m height from sea level. From this place,two famous mountain of Nepal: Dhaulagari and Annapurna is seen.Not only mountains all the district is seen from this place.Still 3-4 saints live here and conduct Puja and meditation every day.According to local people many of the divine saints are believed to live here.The weather always remains extreme here.Always strong wind blows here will the touch of god.You will feel some divine power in Dahare deurali.",83.7436188943684,28.1484270822721, Religious Site,Nepal
398,Bote Bora Pvt ltd ,"""Bote Bora offers a Speed jet boat journey for the whole family, from 5 to 93 (and up!). We promise an exhilarating ride of spins, squeals and peals of laughter with the odd splash of pure white water spin. And there's nothing wrong with getting a bit wet when you're having this much fun!""",84.4169013015926,27.6965160466318, Tourist Attraction,Nepal
399,Davis Fall Pokhara,"Forming a tunnel of around 500m reaching the bottom, Davis Fall is an extraordinary waterfall with its natural phenomenon. It was named so because a swiss couple Davi when were swimming the female drowned there and on her father request , it was named Davis fall called  Patale chhago . This is one of the most visited places in Nepal.After exiting the tunnel, the water passes through a cave called Gupteshwor Mahadev Cave or  cave beneath the ground . The Phewa Lake dam is the water source. The cave also acts as a tourism site because it has complex designs and people even forget the way inside the cave. ????????????

The falls are located right before the Tashi Ling Tibetan Camp on the road that leads to Butwal. You can either hire a taxi or take a bus from Phewa Lakeside to arrive at the falls. To make your trip a little more venturesome and to experience the town s beauty at its best, you can also rent a bike or a scooty to reach the attraction.

It was on July 31, 1961, when a Swiss couple Davi made their visit to this enchanting place

Grab your camera and head to Devil s fall, known locally as the Patale Chhango. This beautiful waterfall is located about 2 kilometres south-west of the Pokhara Airport on the Siddhartha Highway.

",83.958663828671,28.1892450356684, Natural Landmark,Nepal
400,Shiva Statue,"Shiva Statue Pumdikot is one of the major attractions of Pokhara Sightseeing. Nepal s Tallest Lord Shiva Statue in Pokhara is the emerging local attraction for domestic and international travelers. The Shiva Statue in Pumdikot was built in Mathura of India and then brought here in Nepal and installed. Pumdikot Shiva Statue is located in the southern part of Pokhara at an elevation of 1500 meters from sea level. Another attraction of Pumdikot Shiva Temple is Shiva Damaru which is the biggest in Asia.The height of the Shiva Statue in Pumdikot is 108 feet tall and the statue itself is 51 feet. There are 108 Shiva Linga around the statue in the temple. Nepal is a country where 90 % of the country s population is Hindu and the construction of this Shiva temple can help to boost religious tourism. It is expected that a large number of travelers will visit Pumdikot Shiva Statue.

Besides the religious perspective, a large number of domestic travelers used to travel to enjoy the beauty of nature. You can enjoy the magnificent view of the Annapurna Range mountains along with Manaslu Himal. Mountains like Mt Machhapuchre, Mt Dhaulagiri, Mt Annapurna, Mt Himchuli, Mt  Mardi, and more can be enjoyed from Pumdikot Shiva temple premises on a clear day.

How to reach Shiva Statue Pumdikot?
There are major two ways to reach Shiva Statue Pumdikot. You can take a drive from Lakeside, Pokhara which is a populistic tourist destination, or plan for a day hike to reach this popular tourist destination.

Drive: Rent a car in Pokhara or take a bus that leaves for Syanjha to reach the temple. The distance from Pokhara to Shiva Statue Pumdikot is approx 10.5 km which takes around 30 minutes to reach by private transfer and 50 min in local transfer. And if are taking Kathmandu Pokhara Bus then you also can take a car to reach Pumdikot from the bus station directly. 

Hiking: If you have a free day then hiking is a great way to explore this place. Hiking from Pokhara to Pumdikot Shiva temple takes around 2 hours to reach. Explore the surroundings and again hike back to Pokhara with an amazing vie and beauty of nature.",83.9293813146651,28.1993755403644, Monument,Nepal
401,RaniPokhari,"Chakrawatendra Malla, the newly crowned king of Nepal, is tragically killed by an elephant on the day of his coronation. His heartbroken mother, Queen Ananta Priya Devi, demands that King Pratap Malla, Chakrawatendra's father, build a beautiful pond to soothe her grief.
Pratap Malla, consumed by his own sorrow, seeks the help of Swami Gyanananda to design and bless the pond. They envision a grand project, drawing water from 51 sacred sources and utilizing canals to create an oasis of calm outside the city gates.
Driven by grief and a desire to honor his queen, Pratap Malla embarks on building the most magnificent pond in Nepal Valley, hoping it will one day stand as a testament to his love and loss.",85.3157221153378,27.707686728287, Historical Ruins,Nepal
402,Taragaun Museum,"The Taragaon Museum is a private museum located in Kathmandu. It is located in the northern part of the city near the Bouddhanath stupa.It is situated on the ground of the Taragaon Regency hotel, which owns the museum. The museum is supported by the Saraf Foundation. The museum features a permanent collection in three of its building and a contemporary art gallery.
The permanent exhibition is titled ""ARCHIVING FOR THE FUTURE"" which is a curated display that explores the juncture of time, architecture, and archives documented through memory and people and highlights the role of archiving in preserving and promoting our shared heritage for future generations.
The Nepal Architecture Archive (NAA), officially founded in 2016, is housed on the sprawling premises of the Taragaon Museum. This growing and versatile archive with rare photographs, books, surveys, blueprints, objects, and invaluable notes serves as readings of Nepal's fast-changing urban landscapes and cultural nuances. Documented over the years by numerous international and local visiting scholars and artists, the archive houses collected and donated material by over a hundred contributors whose research maps histories of varied architectural elements and materials for future understanding and documentation.
Niels Gutschow curated a collection of works by architects, anthropologists, artists, cartographers, engineers, photographers, planners, researchers, and advisors to the government for public viewing across the seven buildings of Carl Pruscha's Taragaon Hostel, converted into the Taragaon Museum in 2014. The fascinating architectural structures with their brick walls, niches, and large round windows proved to be a space that spurred curiosity in the direction of the architectural archive to understand Nepal's (primarily Kathmandu Valley) architectural landscapes and the changes it has undergone over the past few decades. The earlier exhibition display focused on academically highlighting photographs, etchings, maps, plans, and drawings. Taking a cue from these elements, this show of the permanent collection of NAA aims to open up access to a broader audience who will, over time, become the keepers and future contributors of the archive and the conveners of their museum, and their histories and futures at Taragaon Next.",85.3561748564243,27.7201965231151, Art Gallery,Nepal
403,Muktinath Temple,"Muktinath is a Vishnu temple, sacred to both Hindus and Buddhists. It is located in Muktinath Valley at the foot of the Thorong La mountain pass in Mustang, Nepal. It is one of the world s highest temples. The site is close to the village of Ranipauwa, which is sometimes mistakenly called Muktinath.Situated at an altitude of 3,710 meters (12,172 feet) at the base of the Thorong La mountain pass in the Mustang district, Muktinath is a highly venerated sacred place for both Hindus and Buddhists.Hindus call the site Mukti Kshetra, which literally means the  place of salvation  and it is one of the most ancient temples of the God Vishnu and the Vaishnava tradition in Nepal. The shrine is considered to be one of the eight sacred places known as Svayam Vyakta Ksetras (the other seven being Srirangam, Srimushnam, Tirupati, Naimisharanya, Totadri, Pushkar and Badrinath), as well as one of the 108 Divya Desam, or holy places of worship of Lord Vishnu. Additionally, it is also one of the 51 Shakti Pitha goddess sites.For Hindus, Muktinath Temple is one of the 108 Divya Desams or holy abodes of Lord Vishnu, the god of preservation. It is believed that a pilgrimage to this sacred site can help to break the cycle of birth and death (samsara), granting salvation (moksha) to the devotees. In addition, Muktinath is one of the eight most sacred shrines in the Hindu tradition, known as the Swayam Vyakta Kshetras, where Lord Vishnu is said to have manifested himself. Devotees visiting the temple often take a ritual bath in the 108 sacred water spouts, known as Mukti Dhara, and the two holy ponds, Mukti Kunda and Saraswati Kunda, to cleanse themselves of sins and achieve spiritual purification.For Buddhists, particularly those following the Vajrayana tradition, Muktinath Temple holds great importance as one of the 24 Tantric places where the guru Padmasambhava, also known as Guru Rinpoche, is believed to have meditated. The presence of the temple within the Annapurna Conservation Area, which is home to numerous ancient Buddhist monasteries, further solidifies its significance within the Buddhist tradition. Buddhists believe that visiting Muktinath can help them attain spiritual enlightenment and progress on their path to achieving Buddhahood.

The harmonious coexistence of Hindu and Buddhist beliefs at Muktinath Temple is a testament to the shared spiritual heritage and mutual respect between these two ancient religions. This unique blend of religious significance, combined with the temple's awe-inspiring natural surroundings, makes Muktinath a truly special pilgrimage site for devotees from all walks of life.",83.8717962987721,28.8169466467979, Religious Site,Nepal
404,Gupteshwor Mahadev,"History of the Gupteshwor Mahadev Cave

The cave was allegedly discovered in the 16th century by some local men who stumbled upon it when clearing some grass. Within the dark cave they discovered many shrines and statues dedicated to Shiva and other Hindu deities. These included Mahadev and Parvati, Nageswor and Saraswati. Towards the read of the cave the men discover that a waterfall ran through it. Further inspection revealed to them that the water fall came from Patale Chhango (later known as: Davis falls).

Outside the Gupteshwor Mahadev Cave

Before you even enter into the cave itself there are things to see. After walking through the roadside archway you ll have a dozen or so souvenir stalls to peruse. Though you will probably be better off buying in Lakeside or better yet Kathmandu. Before the ticket counter is a a round concrete balcony of sorts. It gives you a close look at the cave entrance and the statues leading up to it. After you buy you ticket you will will enter down the large spiral staircase. It s here where you ll see many modern statues and plaster works depicting everything from semi-clad ladies to bearded men and Nepali deities. There seems to be a take on some of the Kathmandu Valley s erotic carvings here as many of the sculptures are of a sensual nature.

Inside the Gupteshwor Mahadev Cave

As you enter the cave you ll discover how dark it is inside. There is lighting but it s only a series of small light bulbs. A head torch comes in handy as you descend a little to the first unusual sight. A cow shed. While primarily a religious site, the cow is a statue over a Shiva lingam. It s being developed more as a tourist attraction these days.You are free to enter inside the small little tunnel like shed. If you leave a donation you can receive a drink of milk. Though you might have to ask for it too. There is no live cow. Continuing on the 40 or so meters down the cave passing other small statues and shrines you ll come across the main Shiva temple which has a strict rule about no photography. There are guards or caretakers watching out for this. Continue on past the temple to the second part of the cave which is about 140 meters in length. Here the walls open up and you can see some nice colors in the cave walls. Further again and you ll come across a metal staircase leading downwards. You ll hear the waterfall ahead from here. This part is often closed during the monsoon season. Do be careful as the staircase and ground is quite slippery. Once you have descended the staircase you will have to walk across some uneven rocky ground until you get to an area with a view of the waterfall.",83.9572321996093,28.1894282515503, Religious Site,Nepal
405,Hanuman Dhoka,this is old heritage site located in basantapur,85.3065125830472,27.7042218308531, Historical Ruins,Nepal
406,Kakre Bihar,"A small hillock in the middle of Surkhet valley, Kakre Vihar is home to ruins of a 12th-century stone temple, which shows that the people of the region practiced Hinduism along with Buddhism. The carved stones and bronze statues reflect the images of Buddha and many Hindu Gods and Goddesses including Saraswati and Ganesh. Embracing an amazing view of Birendranagar, this beautiful place continuously ranks as one of the most important tourist destinations. Thousands of people come to this area for religious purposes as well as to experience the rich atmosphere of nature.",81.620507966727,28.562976003552, Archaeological Site,Nepal
407,Bish Hazari Lake,"Bish Hazari (20 Thousand) lake is in the southern corner of Bharatpur. The lake is very attractive for the bird lovers and serves as an important bird watching center. The lake area houses lots of crocodiles and thus is equally attractive for the reptile lovers. The Lake Lies nearby Chitwan National Park. Bish hazari lake lies just 5 km south from the city center (Chaubishkothi) of Bharatpur.
There are various reason to call the lake as Bish Hajari taal. The meaning of Bish Hajari is Twenty Thousand (20,000). The first reason to call it Bish Hajar is: there are lots of small and big lakes and its counting is to much, more than thousand so it is called 20,000 Lake. The another reason to call it Bish Hajari is when we see the lake from the sky, the shape of the lake is like 20,000.
The lake likes inside Chitwan National park has good environment there. Some wild animals specially crocodiles and rhinos are found often near Bish Hajari Taal. Different birds migrate to Bish Hajar Taal from the Northern Pole of the earth in search of Suitable environment. In winter the Northern poles are very cold and to escape from the massive cold, birds migrate to Bish Hajari Taal.
It depends how you would like to go to Bish Hajari Taal. By walking from Bharatpur or Sauraha or by Jeep or by Cycling. One has to pay the National Park entry fee and if you choose by Jeep or by cycling, you have to pay for Jeep or Cycle too.",84.4376156665385,27.6180442937554, Natural Landmark,Nepal
408,kankalini Temple,"Kankalini Temple is a famous temple and Shakti Peethas in Eastern Nepal. It is situated in Bhardaha VDC, Saptari, 19 km east of district headquarter Rajbiraj and also near to Indian Border Birpur. This Temple is a main attraction for Nepal and Indian Pilgrims. People are likely to come here in Bada Dashain. Some thousands of goats are sacrificed here during Dashain. The temple lies near Mahendra Highway Bhardah section.
According to History and Hindu Legend during establishment of human village in Bhardaha, they found a stone statue of Durga while digging land there. At that time they settled the statue in Kankalini temple and start worshiping. It is believed that devotee wish come true when they pray goddess with great devotion.",86.8926891870797,26.5510040392859, Religious Site,Nepal
409,Sankata,"Sankata Temple, is one of the temples located at Te Bahal, Kathmandu, Nepal. Sankata is a popular divinity who is worshipped, especially on Saturdays, to ward off bad luck and sickness. Sankata is worshipped by Buddhist as well who accredit the shrine to Chanda Mahoroshan.",85.312167853117,27.7020809415722, Religious Site,Nepal
410,Baladhar Gupta Mahabihar,Baladhar Gupta Mahabihar,85.3285603411496,27.6700872967866, Archaeological Site,Nepal
411,Nava Durga Temple,"Normally temple is always open for devotees but Specially Kojagrat Purnima,Last day of Every Vijaya Dashmi head of State will worship. This is tradition of this temple.",85.4358024336398,27.6751429693823, Religious Site,Nepal
412,Haleshi MahaDev,"Deep within the foothills of eastern Nepal, nestled amidst the verdant embrace of the Khotang district, lies a sacred tapestry woven by time and faith. Here, nestled at an altitude of 3,100 to 4,734 feet above sea level, the awe-inspiring Halesi-Maratika Caves stand as a testament to the rich spiritual heritage of the region.
Known as the Halesi Mahadev Temple by Hindus and the sacred abode of Padmasambhava for Buddhists, these mystical caves have resonated with pilgrims for centuries. Hindus revere the caves as the haven where Mahadeva, a form of Lord Shiva, sought refuge from the formidable demon Bhasmasur. For Buddhists, it is the hallowed ground where the legendary Guru Padmasambhava attained enlightenment, leaving behind a legacy of Vajrayana practices that continue to captivate spiritual seekers even today.

But the magic of Halesi-Maratika transcends religious boundaries. The Kirat Rai community, indigenous to the region, also consider these caves a sacred ancestral site, worshipping Halesi as a revered deity. This confluence of faiths and cultures imbues the atmosphere with a unique, almost palpable energy, drawing visitors from far and wide to bask in its radiant glow.
So, whether you seek spiritual solace, historical intrigue, or simply a breathtaking escape into the lap of nature, the Halesi-Maratika Caves beckon with their timeless allure. Come, discover the secrets whispered by the wind through ancient caves, feel the pulse of a vibrant tapestry of faith, and find yourself at the heart of a sacred story that continues to unfold in the mystical mountains of Nepal.",86.62214666605,27.1935224200963, Religious Site,Nepal
413,kalika Bhagwati Temple,"Kalika Bhagwati Temple is a significant Hindu temple with great historical and religious values. The temple carries the important religious importance to the surrounding people as well as people from the other districts of the country. Once you are here, you can experience the holy and divine power cleansing your disturbed mind and soul. Many young couples visit this temple to get married and get the blessing from the main deity of the temple. The area of the temple is itself soothing to the devotees as it lies in the forests. The devotees can bless themselves with the worship of the goddess under the peaceful and serene environment. Many visitors here come with the wish and problems in their heart. They pray and worship the deity with the true heart and soul, so that their wishes are fulfilled and problems vanish from their lives. The temple mainly witnesses the pilgrims during the month of the Chaitra according to the Nepali Calendar.Kalika Bhagwati Temple is located southeast of the town of Baglung in Western Nepal. So this temple is also known as the Baglung Kalika Bhagwati Temple. The temple is situated on the southern banks of the Kali Gandaki River. Its courtyard has four entrances in each of the cardinal directions. The temple compound contains a sprawling collection of various other temples dedicated to Lord Shiva, Radha Krishna, Laxmi Narayan and Goddess Saraswati.The temple is built in the pagoda style with the three storied roofs and pinnacle (gajur) on top. The bright red colour and metalled roof increases the beauty of the temple. It is surrounded by the trees. You can also witness the bells of different sizes and light pans all around the temple. The smell of the burning incense and the sound of the priests meditating the mantras has the extra soothing effect to the temple. The presiding deity of the temple is Kalika or Kali, one of the fiercest forms of Shakti, the consort of Shiva. Kalika is one of the main goddesses for the Shaiva sect.  Kali is one of the most powerful and dangerous forms of the Hindu Goddess Durga and is often associated with power. Goddess Kali also means   the Black one . She is considered Kali, which also means time or death as Lord Shiva is often considered as  Kala , the eternal time. She is the prime goddess of the Dasa Mahavidyas, ten fierce goddesses of Tantra or the Tantric goddesses. Beside this , Kali is strongly associated with Shiva and Shaivas derive the masculine Kala (a form of Shiva) from her feminine name. That s why this temple has great religious significance in the Hindu religion.According to the Local Folktales, the king of Parbat district King Pratap Narayan Singh Malla received an idol of goddess Kalika as the part of the dowry in his marriage with King Mani Mukunda Sen s daughter. The king thought of keeping this beautiful idol in his own home as the beauty of the fierceful idol was too mesmerizing. The king was returning to his hometown after the marriage ceremony. The bride, groom and others from the marriage procession took shelter in the forest and slept there in the night. On the following day when they woke up in the morning there was a ruckus around them. Not a single person was able to move the idol from that step. So the King Pratap Narayan Singh Malla ordered to build the temple for the goddess in the exact same spot where the goddess had taken rest. The temple was renovated in the late 1990s with other construction of other temples such as the temple of Lord Shiva, Radha Krishna and Laxmi Narayan.",83.6135626025498,28.2554199192709, Religious Site,Nepal
414,Kalika Bhagwati Temple,"
High a top the southern shores of the Kali Gandaki River in western Nepal, nestled amidst the bustling town of B glung, stands the majestic Kalika Bhagawati Temple. Dedicated to the fierce Hindu goddess Kali, consort of Shiva and embodiment of female power, this sacred site reigns as a major destination for pilgrims and enthusiasts alike.
Within the expansive courtyard, accessed through four grand entrances facing the cardinal directions, lies a vibrant tapestry of devotion. Smaller temples dedicated to deities like Shiva, Radha Krishna, and Lakshmi Narayan stand alongside the central shrine, offering a diverse spiritual landscape for visitors. The air buzzes with fervent chants and rituals, culminating in the grand festivals of Chaite-Dashain and Dashain, where thousands flock to pay their respects and seek blessings from the divine.
Legend whispers of the temple's origins, tracing them back to a royal dowry gifted by King Manimukunda Sen to his son-in-law, Pratap Narayan Singh Malla. The idol, imbued with divine power, refused to be moved after a storm-wracked night, leaving the king no choice but to build a sanctuary around it, the very site that now pulsates with spiritual energy.
While tradition once saw animal sacrifices performed within the temple grounds, a shift towards compassion has prevailed. In 2016, the sacrificial practice of pigeons was replaced by their symbolic release, a testament to the temple's embrace of a gentler, more peaceful form of devotion. Whether seeking spiritual solace, admiring architectural splendor, or simply basking in the vibrant atmosphere, the Kalika Bhagawati Temple stands as a beacon of faith and cultural richness in the heart of Nepal.
I hope this paraphrased version retains the essence of the original text while being concise and engaging.",83.6135627701879,28.2551012369928,0,Nepal
415,Budhasubba Temple,"The Buddha Subba Temple stands as a renowned religious sanctuary, particularly revered by the people of Eastern Nepal. This establishment is steeped in numerous folklore tales and is intertwined with various superstitious beliefs. It is most celebrated for its reputation as a serene haven where individuals seek to imbue their wishes with happiness and good fortune.

In the local culture, young couples subscribe to the belief that encircling colorful strings around the trunks of trees and etching their names onto the bark will usher in enduring happiness and a life shared together. Adjacent to the temple complex, there are also a couple of shops offering souvenirs for visitors to commemorate their visit. Additionally, the Buddha Subba Temple provides a modest parking facility situated at the primary entrance of the temple complex.",87.2936207614839,26.8232422348233, Religious Site,Nepal
416,Phewa Lake,"Formerly called Baidam Tal, Phewa Lake is one of the most popular lake in Nepal attracting hundred thousands of tourists every year. In the south east section of Phewa lake, there lies a small island where Talbarahi temple is located. Phewa lake is located at an altitude of 742 m (2,434 ft) and covers an area of about 4.43 km2 (1.7 sq mi). It has an average depth of about 8.6 m (28 ft) and a maximum depth of 24 m (79 ft). Maximum water capacity of the lake is approximately 43,000,000 cubic metres (35,000 acre?ft). The Annapurna range on the north is only about 28 km (linear distance) away from the lake.

The lake is also famous for the reflection of mount Machhapuchhre and other mountain peaks of the Annapurna and Dhaulagiri ranges on its surface. The Tal Barahi Temple is situated on an island in the lake. It is located 4 km from the city s centre Chipledhunga. Phewa Tal is the travellers  focal point in Pokhara, and is the second largest lake in Nepal. In contrast to the gaudy tourist development of Lakeside, the steep southwestern shore is densely forested and alive with birdlife. The lush Rani Ban, or Queen s Forest, bestows an emerald hue to the lake. You can take to the lake in one of the brightly painted doongas (boats) available for rent at Lakeside. Many people walk or cycle around the lakeshore   the trek up to the World Peace Pagoda affords breathtaking views over the tal to the mountains beyond.",83.9453168213367,28.2150644439869, Natural Landmark,Nepal
417,Mahashila (Meldhunga),"Mahashila

Meldhunga, also known as Mahashila, one of the biggest rock/stone of Asia.

The name of Mahashila Gaupalika itself is derived from here.  Recently, they have built a small kind of park around Meldhunga which includes 108 Dhara(Taps), A temple of lord Ganesha, and a statue of Shiva along with Parvati, Kartikeya and Ganesha. 

The huge Mahashila plateau which approximately covers a volume of 1,30,000m3 is situated in Mahashila rural municipality. The Mahashila is considered to be the single largest rock in Nepal and is worshipped as symbol of lord Shiva.

The Mahashila is about 3 km from Lunkhu bazar and has recently been placed in the top hundred touristic destinations of Nepal.

How to get there ?
- From Kushma, it is around one hours drive via Kushma-Mudikuwa Suspension bridge-Kurgha-Lunkhu Deurali. ",83.6732682399452,28.1125239428715, Natural Landmark,Nepal
418,Dharahara,"Dharahara is a popular tourist destination located at Sundhara Kathmandu. Nine-storey tower provides a beautiful panoramic and aesthetic view of Kathmandu valley. The historically significant monument was completely knocked down in the 2015 earthquake. It has been damaged and reconstructed several times.Dharahara, also called Bhimsen Tower, is a nine-storey (50.2m) tall tower at the centre of Kathmandu. It was built in 1832 A.D. by the Prime Minister of the time, Bhimsen Thapa of Nepal. Thapa built the tower under the orders of Queen Lalit Tripura Sundari.The first Dharahara was built eight years earlier in 1824 (1881 BS) at his residence, Janarala Bagh Bhimsen Thapa, situated at the south-east of Sundhara, near Bhotebahal of Kathmandu and got torn in half during the earthquake of 1834 and was never rebuilt. It was only a year later (in 1835) that Bhimsen Thapa built the second Dharahara, along with the Sundhara (the golden water spout), for Queen Lalit Tripura Sundari Devi. When it was built, the original tower had 18 storeys, reduced to 11 after another earthquake in 1934. It was destroyed in the 1935 earthquake and then Prime Minister Juddha Shumsher rebuilt it with nine storeys and a verandah.Dharahara was publicly opened after 2005 only. Before then, only authorised personnel were allowed to visit Dharahara.  The eighth floor of the tower held a circular balcony for spectators which used to provide a panoramic view of the Kathmandu valley.The 7.8 magnitude earthquake in 2015 completely destroyed Dharahara with only the base remaining. The Dharahara is said to have been broken into two parts before falling to the ground. This killed many people who were there to view the panoramic view from Dharahara. Many were injured and survived the tragedy.After the collapse of Dharahara in 2015, the new Dharahara was inaugurated on 24 April 2021, six years after the collapse. The new Dharahara looks similar to the old one. New Dharahara is equipped with modern amenities. It stands 72m high (236ft) and has 22 storeys. It has a garden, a museum and a fountain, as well as two lifts to make it more accessible. The new Dharahara will have a mini-exhibition theatre on the 18th floor, a mint museum, a  Green Park , a musical fountain, a vehicle parking area, a souvenir shop and a food court, among other attractions.",85.3121257759631,27.7005412162156, Monument,Nepal
