,name,description,longitude,latitude,category,country
187,Triveni Sangam,"In Hindu tradition, Triveni Sangam is the confluence (Sanskrit: sangama) of three rivers that is also a sacred place, with a bath here said to flush away all of one's sins and free one from the cycle of rebirth.",77.55063025588254,8.0779577,Confluence,India
188,Jhansi Fort,"Jhansi Fort or Jhansi ka Qila is a fortress situated on a large hilltop called Bangira, in Uttar Pradesh.",78.5754799,25.4573176,Fort,India
190,Buland Darwaza,"Buland Darwaza (lit. 'High Gate'), or the ""Door of victory"", construction was started in 1573 by Mughal emperor Akbar to commemorate his victory over Gujarat.",77.6627939,27.0943123,Monument,India
191,Okhla Bird Sanctuary,Okhla Bird Sanctuary is a bird sanctuary at the Okhla barrage over Yamuna River.,77.30900309623888,28.556986600000002,Bird Sanctuary,India
192,Aligarh Fort,"Aligarh Fort (Aligarh Qila) is located in the patwari nagla city of Aligarh, Uttar Pradesh.",78.06373238569502,27.92989525,Fort,India
195,Dal Lake,"Dal is a freshwater lake in Srinagar, the summer capital of Jammu and Kashmir in Indian-administered Kashmir.",74.8699911038808,34.11367785,Lake,India
196,Pangong Tso,"Pangong Tso or Pangong Lake (Tibetan: སྤང་གོང་མཚོ; Chinese: 班公错; pinyin: Bān gōng cuò; Hindi: पैंगोंग झील, romanized: Paiṅgoṅg jhīl) is an endorheic lake spanning eastern Ladakh and West Tibet situated at an elevation of 4,225 m (13,862 ft).",78.82083629049578,33.706991,Lake,India
198,Vaishno Devi,"Vaishno Devi (also known as Mata Rani, Trikuta, Ambe and Vaishnavi) is a manifestation of the Hindu mother goddess Lakshmi  in some beliefs.",74.945375,33.027399,Temple,India
200,Amarnath Cave,"Amarnath Temple is a Hindu shrine located in the Pahalgam tehsil of the Anantnag district of Jammu and Kashmir, India.",75.5038297,34.215635,Temple,India
201,Thiksey Monastery,"Thiksey Monastery or Thiksey Gompa (also transliterated from Ladakhi as Thikse, Thiksay or Tikse) is a Buddhist monastery affiliated with the Gelug school of Tibetan Buddhism.",77.66673866189419,34.0565625,Monastery,India
202,Nubra Valley,"Nubra, also called Dumra, is a historical region of Ladakh, India that is currently administered as a subdivision and a tehsil in the Nubra district.",77.85108865583163,34.27885241508465,Valley,India
205,Kishtwar National Park,"Kishtwar National Park is a national park located, just 40 km from Kishtwar town in the Kishtwar district of Jammu and Kashmir, India.",75.98018289870282,33.56737645,National Park,India
206,Hemis National Park,,77.35041371147784,33.66391575,National Park,India
208,Magnetic Hill,"A gravity hill, also known as a magnetic hill, mystery hill, mystery spot, gravity road, or anti-gravity hill, is a place where the layout of the surrounding land produces an illusion, making a slight downhill slope appear to be an uphill slope.",-155.335383,19.7959051,Gravity Hill,India
209,Khardung La Pass,"Khardung La (Tibetan: མཁར་གདོང་ལ་, Wylie: mkhar gdong la, THL: khar dong la) or Khardung Pass is a mountain pass in the Leh district of the Indian union territory of Ladakh.",77.6046891,34.2786625,Hill,India
210,Thiksey Monastery,"Thiksey Monastery or Thiksey Gompa (also transliterated from Ladakhi as Thikse, Thiksay or Tikse) is a Buddhist monastery affiliated with the Gelug school of Tibetan Buddhism.",77.66673866189419,34.0565625,Monastery,India
211,Prem Mandir,Prem Mandir  (lit.,77.67203795263097,27.57208885,Temple,India
212,Kirti Mandir,,69.601032,21.6413358,Memorial,India
213,Nand Gaon,"Maharaja Agrasen Himalayan Garhwal University (abbreviated as MAHGU; formerly Himalayan Garhwal University) is an Indian private university located in Pauri Garhwal district, Uttarakhand.",82.1334207,23.2309668,Village,India
214,Barsana Mandir,Prem Mandir  (lit.,77.37313377826086,27.650136699999997,Temple,India
215,Tiger Hill,,88.28533056378379,26.99490135,Sunrise Point,India
216,Jaldapara National Park,"Jaldapara National Park (Pron: ˌʤʌldəˈpɑ:rə) is a national park situated at the foothills of the Eastern Himalayas in Alipurduar District of northern West Bengal, India, and on the banks of the Torsa River.",89.30471768931005,26.68477385,Wildlife Sanctuary,India
218,Digha Beach,"Digha is a seaside resort town in the state of West Bengal, India.",87.50711642476077,21.61792835,Beach,India
222,Gorumara National Park,"Gorumara National Park (Pron: ˌgɔ:rʊˈmɑ:rə; Gorumara Jatio Uddan) is a national park in northern West Bengal, India.",88.81458592463328,26.7474882,National Park,India
225,Jagannath Temple,"The Jagannath Temple is a Hindu temple dedicated to the god Jagannath, a form of Vishnu in Hinduism.",85.28180377943092,23.31688845,Temple,India
226,Sun Temple,"A sun temple (or solar temple) is a building used for religious or spiritual activities, such as prayer and sacrifice, dedicated to the sun or a solar deity.",79.61456305384945,29.6323214,Temple,India
227,Lingaraj Temple,"Lingaraja Temple (Odia: [liŋɡɔraːd͡ʒɔ] ) is a Hindu temple dedicated to Shiva and is one of the oldest temples in Bhubaneswar, the capital of the Indian state of Odisha, India.",85.83371903751328,20.238369,Temple,India
229,Barabati Fort,"Barabati Fort is a 987 CE fort built by Marakata Keshari of Somavanshi (Keshari) dynasty in Cuttack, Odisha.",85.86501293344713,20.48527625,Fort,India
230,Hirakud Dam,"Hirakud Dam is built across the Mahanadi River, about 10 kilometres (6.2 mi) from Sambalpur in the state of Odisha in India.",83.90112859444788,21.549243099999998,Dam,India
231,Chilika Lake,"Chilika Lake is the largest brackish water lagoon in Asia and second largest coastal lagoon in the world, covering an area of over 1,100 square kilometres (420 sq mi).",85.25036993144289,19.68531945,Lake,India
232,Tara Tarini Temple,"Tara Tarini Mandir is a Hindu temple of Adi Shakti at the Kumari hills on the bank of Rushikulya river near Purushottampur in Ganjam district of Odisha,  around 28km from Brahmapur city.",84.8991907,19.4888247,Temple,India
236,Marina Beach,"Marina Beach, or simply the Marina, is a natural urban beach in Chennai, Tamil Nadu, India, along the Bay of Bengal.",80.28328873013857,13.053275150000001,Beach,India
237,Meenakshi Amman Temple,"Arulmigu Meenakshi Sundareswarar Temple, also known as Arulmigu Meenakshi Amman Thirukkovil, is a historic Hindu temple located on the southern bank of the Vaigai River in the temple city of Madurai, Tamil Nadu, India.",78.1188334260622,9.9195433,Temple,India
238,Ramanathaswamy Temple,"The Ramanathaswamy Temple (Rāmanātasvāmi Kōyil) is a Hindu temple dedicated to the Hindu god Shiva located on Rameswaram island in the state of Tamil Nadu, India.",79.3173756426647,9.2880968,Temple,India
239,Vivekananda Rock Memorial,"Vivekananda Rock Memorial is a monument and popular tourist attraction in Kanyakumari, India's southernmost tip.",77.5549562,8.0783202,Memorial,India
240,Ooty Lake,"Ooty lake is an artificial lake near Ooty in the Nilgiris district of Tamil Nadu, India.",76.69167888165407,11.40341705,Lake,India
242,Kodaikanal Lake,"Kodaikanal Lake (Tamil: கொடைக்கானல் ஏரி), also known as Kodai Lake, is a manmade lake located in the Kodaikanal city in Dindigul district in Tamil Nadu, India.",77.48652291657108,10.234003000000001,Lake,India
243,Brihadeeswarar Temple,"Brihadishvara Temple, called Rajarajesvaram (lit. 'Lord of Rajaraja') by its builder, and known locally as Thanjai Periya Kovil (lit. 'Thanjavur Big Temple') and Peruvudaiyar Kovil, is a Shaivite Hindu temple built in a Chola architectural style located on the south bank of the Cauvery river in Thanjavur, Tamil Nadu, India.",79.13138188923924,10.78257995,Temple,India
245,Yercaud Lake,"Yercaud, also spelt Erkad, is a town and hill station in Salem District in Tamil Nadu, India.",78.21046871339286,11.7832744,Lake,India
246,Nellaiappar Temple,"The Nellaiappar Temple is a Hindu temple dedicated to the deity Shiva, located in Tirunelveli, a city in the South Indian state of Tamil Nadu.",77.68895103182844,8.7284759,Temple,India
247,Nataraja Temple,"Thillai Nataraja Temple, also referred as the Chidambaram Nataraja Temple, is a Hindu temple dedicated to Nataraja, the form of Shiva as the lord of dance.",79.70944,12.81972,Temple,India
248,Kanaka Durga Temple,"Kanaka Durga Temple, officially known as Sri Durga Malleswara Swamyvarla Devasthanam, is a Hindu temple dedicated to Kanaka Durga.",80.6058743,16.5153429,Temple,India
250,Mallikarjuna Swamy Temple,"Sri Bhramarambika sametha Mallikarjuna swamy Devasthanam (TR: Mallikārjunuḍu) or Srisailam Temple is a Hindu temple dedicated to the deities Shiva and Parvati, located at Srisailam in the Indian state of Andhra Pradesh.",78.5244837245757,17.39608405,Temple,India
252,Lepakshi,,77.6097474,13.8031581,Site,India
253,Belum Caves,"The Belum Caves, located in Nandyala district of Andhra Pradesh's Rayalaseema region, is the second largest cave system on the Indian subcontinent, known for its speleothems, such as stalactite and stalagmite formations.",78.1116692,15.102175,Cave,India
254,Amaravathi Temple,"Amaravathi is a village located on the banks of the Krishna River in the Palnadu district of Andhra Pradesh, India.",77.1644806,9.6255941,Temple,India
255,Uppalapadu Bird Sanctuary,"The Uppalapadu Bird Sanctuary is located in Uppalapadu, near Guntur City, India.",80.51362085375354,16.30690105,Bird Sanctuary,India
256,Gandikota Fort,"Gandikota is a village and historical fort on the right bank of the Penna river, 15 km from Jammalamadugu in Kadapa district, Andhra Pradesh, India.",78.2874575,14.8133184,Fort,India
257,Prasanthi Nilayam,"Prasanthi Nilayam (14°9.91′N 77°48.70′E, 800 meters (2,600 feet) above sea level) is the main ashram and Samadhi Mandir of Sathya Sai Baba located in the town of Puttaparthi in, Sri Sathya Sai district Andhra Pradesh, India.",77.80776249890566,14.16586875,Spiritual Center,India
258,Simhachalam Temple,"Sri Varaha Lakshmi Narasimha temple, Simhachalam, is a Hindu temple situated on the Simhachalam Hill Range,which is 300 metres above the sea level in the city of Visakhapatnam, Andhra Pradesh, India.",83.25052449743701,17.766316699999997,Temple,India
259,Kailasagiri,,78.0256818,13.3903362,Hill,India
260,Submarine Museum,This is a list of submarines on display around the world separated by country.,102.19729381393157,2.2109244500000003,Museum,India
261,Borra Caves,"The Borra Caves (Borrā Guhalu) are located on the East Coast of India, in the Ananthagiri hills of the Araku Valley (with hill ranges' elevation varying from 800 to 1,300 m (2,600 to 4,300 ft)) of the Alluri Sitharama Raju district in Andhra Pradesh.",83.0597306,18.2939056,Cave,India
262,War Memorial,"A war memorial is a building, monument, statue, or other edifice to celebrate a war or victory, or (predominating in modern times) to commemorate those who died or were injured in a war.",-1.0895447,53.9599168,War Memorial,India
263,Indira Gandhi Zoological Park,"Indira Gandhi Zoological Park is located amidst Kambalakonda Reserve Forest in Visakhapatnam, Andhra Pradesh, India.",83.3485108306389,17.7672009,Zoo,India
264,Matsyadarshini Aquarium,,83.31990582899448,17.7128522,Aquarium,India
265,Visakha Museum,"Visakha Museum (known fully as Visakhapatnam Municipal Corporation Museum) is a museum located in the port city of Visakhapatnam in Andhra Pradesh, India, which houses the historical treasures and artifacts of the Kalingandhra region.",83.33382069350534,17.72082665,Museum,India
266,Nathula Pass,"Nathu La(Tibetan: རྣ་ཐོས་ལ་, Wylie: Rna thos la, THL: Na tö la, Sikkimese: རྣ་ཐོས་ལ་) is a mountain pass in the Dongkya Range of the Himalayas between China's Yadong County in Tibet, and the Indian states of Sikkim.",88.8308961,27.3868289,Hill,India
267,Pemayangtse Monastery,"The Pemayangtse Monastery is a Buddhist monastery in Pemayangtse, near Gyalshing city in Gyalshing district in the northeastern Indian state of Sikkim, located 6 km from Gyalshing city, the district headquarters, 110 km west of Gangtok.",88.25145084208097,27.30536295,Monastery,India
268,Char Dham,,85.31799053635206,27.6227125,Religious Complex,India
269,Rumtek Monastery,"Rumtek Monastery (Tibetan: རུམ་ཐེག་དགོན་པ་, Wylie: rum theg dgon pa), also called the Dharma Chakra Centre, is a gompa located in the Indian state of Sikkim near the capital Gangtok.",88.56142002291666,27.28875815,Monastery,India
270,Buddha Park,"Buddha Park, also known as Xieng Khuan (as well as other variations of the spelling), is a sculpture park 25 km southeast from Vientiane, Laos, in a meadow by the Mekong River.",102.76500938671434,17.912316,Park,India
271,Baba Harbhajan Singh Temple,Sepoy/Honorary Captain Baba Harbhajan Singh (1946–1968) was an Indian Army soldier who served from 30 June 1965 to 4 October 1968.,88.83788926315745,27.36587555,Temple,India
272,Tsomgo Lake,"Tsomgo Lake, also known as Tsongmo Lake or Changgu Lake, is a glacial lake in Changu in the Gangtok district of the Indian state of Sikkim, some 40 kilometres (25 mi) from the capital Gangtok.",88.76197985870488,27.374530749999998,Lake,India
273,Kamakhya Temple,"The Kamakhya Temple at Nilachal hills in Guwahati, Assam is one of the oldest and most revered centres of Tantric practices, dedicated to the goddess Kamakhya.",91.7059298,26.165107,Temple,India
274,Kaziranga National Park,"Kaziranga National Park is a national park in the Golaghat, Sonitpur, Biswanath and Nagaon districts of the state of Assam, India.",93.39274406257059,26.65810465,National Park,India
275,Umananda Island,"Umananda Island  is the smallest inhabited river islet in the middle of river Brahmaputra, flowing through the city of Guwahati in Assam, a state in northeast India.",91.74499488423024,26.19648555,Island,India
277,Majuli Island,"Majuli (Mazuli) is a large river island located in Assam,(a north eastern state) India.",94.27468538142726,27.012901499999998,River Island,India
278,Manas National Park,,90.97788799238984,26.7227946,National Park,India
279,Hayagriva Madhava Temple,Hayagriva Madhava Temple is situated on the Monikut hill.,91.52653500420408,26.2429185,Temple,India
280,Pobitora Wildlife Sanctuary,"Pobitora Wildlife Sanctuary is a wildlife sanctuary on the southern bank of the Brahmaputra in Morigaon district in Assam, India.",91.98476799961671,26.259400550000002,Wildlife Sanctuary,India
281,Tawang Monastery,"Tawang Monastery is a Buddhist monastery located in Tawang, Arunachal Pradesh, India.",91.8573902,27.586609099999997,Monastery,India
282,Ujjayanta Palace,Ujjayanta Palace  is the state museum of the Indian state of Tripura and former royal palace of the princely state of Tripura.,91.28275067020547,23.83698675,Palace,India
283,Dumboor Lake,Dhalai (pron: /ˈdʰɔlai/) is an administrative district in the state of Tripura in India.,91.83818815074817,23.47363145,Lake,India
286,Dzükou Valley,"The Dzüko Valley (Meitei: Dzuko Tampak), also known as Dzükou Valley or Dziiko Valley, is a valley located in between Senapati district of Manipur and Kohima district of Nagaland in Northeast India.",94.12167855797173,25.55167505434516,Valley,India
287,Promenade Beach,"Rock Beach (or, known as, ""Pondicherry Beach"".",79.8360554,11.9321674,Beach,India
288,Auroville,"Auroville (; City of Dawn French: Cité de l'aube) is an experimental township in Viluppuram district, mostly in the state of Tamil Nadu, India, with some parts in the Union Territory of Pondicherry in India.",79.8099471,12.0073927,Township,India
289,Paradise Beach,"Surfers Paradise (or Surfers colloquially) is a town and suburb in the City of Gold Coast, Queensland, Australia.",147.42110203084178,-38.192086,Beach,India
290,Cellular Jail,"The Cellular Jail, also known as 'Kālā Pānī' (Hindi: ۘकाला पानी, transl. 'Black Water'), was a British colonial prison in the Andaman and Nicobar Islands.",92.74778558292749,11.67444565,Landmark,India
291,Radhanagar Beach,"Havelock Island, officially known as Swaraj Dweep (transl. Self-Rule Island), is one of the largest islands in Ritchie's Archipelago, to the east of Great Andaman within the Andaman Islands.",92.95707831459254,11.9826676,Beach,India
292,Bharatpur Beach,"Shaheed Dweep( trans Martyr's Island), earlier known as Neil Island, is an island of the Andaman Islands, located in Ritchie's Archipelago.",93.02964449635024,11.8379008,Beach,India
293,Limestone Caves,"A solutional cave, solution cave, or karst cave is a cave usually formed in the soluble rock limestone.",178.4061134,-17.7627609,Natural Feature,India
294,Naida Caves,Dadra and Nagar Haveli and Daman and Diu is a union territory in India.,70.980783,20.7109607,Cave,India
295,Diu Fort,The Diu Fortress (Portuguese: Fortaleza de Diu or formally Fortaleza de São Tomé) is a Portuguese-built fortification located on the west coast of India in Diu.,72.8324448,20.4073978,Fort,India
297,Pahari Mandir,Pahari Mandir is a temple located in hilltop in Ranchi  the capital of Jharkhand.,85.31197227496848,23.378112864504732,Temple,India
298,Mahabodhi Temple,"The Mahabodhi Temple (literally: ""Great Awakening Temple"") or the Mahābodhi Mahāvihāra, a UNESCO World Heritage Site, is an ancient, but restored Buddhist temple in Bodh Gaya, Bihar, India, marking the location where the Buddha is said to have attained enlightenment.",84.99139027981707,24.69593025,Temple,India
302,Kingdom of Dreams,Kingdom of Dreams is an entertainment complex located in the Indian city of Gurgaon.,77.06912641367134,28.46812985,Entertainment,India
303,Ambience Mall,"Ambience Mall, Gurgaon is a shopping mall in Gurgaon, Haryana, India.",77.15510822535421,28.5412453,Mall,India
305,Gurudwara Bangla Sahib,"Gurdwara Bangla Sahib () is one of the most prominent Sikh gurdwaras, or Sikh house of worship, in Delhi, India, and known for its association with the eighth Sikh Guru, Guru Har Krishan, as well as the holy pond inside its complex, known as the ""Sarovar."" It was rebuilt as a small shrine by Sikh General Sardar Baghel Singh in 1783.",77.2093211,28.6280479,Gurudwara,India
306,Kedarnath,"Kedarnath is a town and Nagar Panchayat in Rudraprayag district of Uttarakhand, India, known primarily for the Kedarnath Temple.",79.0673204,30.7345609,Temple,India
307,DLF Mall of India,"The DLF Mall of India is a shopping mall situated in Sector 18, Noida, Uttar Pradesh, India.",77.32112402627533,28.5674442,Mall,India
308,The Grand Venice Mall,"The Grand Venice Mall, also known as TGV Mall, is an Italian-themed shopping mall in Greater Noida, Uttar Pradesh, India.",77.5262656,28.4526337,Mall,India
309,Wonderla Amusement Park,Wonderla is the largest chain of amusement parks in India.,76.39177723537276,10.0267542,Amusement Park,India
310,Nandankanan Zoological Park,"Nandankanan Zoological Park is a 437-hectare (1,080-acre) zoo and botanical garden  located in Baranga village, Odisha, India.",85.81386331046137,20.397733549999998,Zoo,India
311,Orion Mall,"Orion Mall is a shopping mall at Brigade Gateway Enclave in Bangalore, Karnataka, India developed by Brigade Group.",77.55522393851444,13.010962750000001,Mall,India
312,Inorbit Mall Cyberabad,Inorbit Mall is a subsidiary of K. Raheja Corporation which runs shopping malls in various parts of India.,78.38669818623289,17.43455455,Mall,India
313,Jama Masjid,"Masjid-i-Jehan-Numa (Persian: مسجدِ جهان نما), commonly known as the Jama Masjid (Urdu: جامع مسجد, romanized: jāme masjid) of Delhi, is one of the largest mosques in India.",77.23296096363757,28.6506822,Mosque,India
314,Ramanathaswamy Temple,"The Ramanathaswamy Temple (Rāmanātasvāmi Kōyil) is a Hindu temple dedicated to the Hindu god Shiva located on Rameswaram island in the state of Tamil Nadu, India.",79.3173756426647,9.2880968,Temple,India
315,Buddh International Circuit,"The Buddh International Circuit is an Indian motor racing circuit situated in Jaypee Sports City, Greater Noida, Uttar Pradesh.",77.53700501165349,28.3492531,Race Track,India
316,Phoenix Palassio,"This is a list of shopping malls in India, sortable by name, location, year opened and gross leasable area.",81.01279288413409,26.8087716,Mall,India
317,LuLu International Shopping Mall,"LuLu Mall, Kochi is a shopping mall located in Edappally, Kochi, Kerala.",76.30788730187876,10.02721845,Mall,India
318,Rail Museum,"The Chennai Rail Museum is a railway museum in Chennai, Tamil Nadu, India.",77.1811827202923,28.584726769893308,Museum,India
319,Living Root Bridge,Living root bridges are a kind of tree shaping in which rivers are spanned by architecture formed out of the roots of ficus plants.,91.676736,25.2130828,Natural Feature,India
320,Akshardham,"Swaminarayan Akshardham is a Hindu temple and spiritual-cultural campus in Delhi, India.",77.27731839825316,28.61251665,Temple,India
321,Agra Fort,,78.02082227320588,27.1798258,Fort,India
322,Madhya Pradesh Tribal Museum,"The Tribal Museum of Bhopal or Madhya Pradesh Tribal Museum is located close to the State Museum, Bhopal, near the Museum of Man/ Museum of Mankind in the Indian state of Madhya Pradesh.",79.92448692274795,24.85725455,Museum,India
323,City Palace,,75.82383458642204,26.926209649999997,Palace,India
324,Albert Hall Museum,"The Albert Hall Museum in Jaipur is the oldest museum of the state and functions as the state museum of Rajasthan, India.",75.81950236387307,26.91169265,Museum,India
